"","name_raw","name_clean","state","jurisdiction"
"4296","LAC-California State Prison, Los Angeles County","CALIFORNIA STATE PRISON LOS ANGELES","California","state"
"4297","LAC-CAStatePrisonLACounty","CALIFORNIA STATE PRISON LOS ANGELES","California","state"
"4298","CALIFORNIA STATE PRISON LOS ANGELES COUNTY LAC","CALIFORNIA STATE PRISON LOS ANGELES","California","state"
"4299","CA STATE PRISON LA COUNTY","CALIFORNIA STATE PRISON LOS ANGELES","California","state"
"4300","MCSP-Mule Creek State Prison","MULE CREEK STATE PRISON","California","state"
"4301","MCSP-Mule Creek State Prison","MULE CREEK STATE PRISON","California","state"
"4302","MCSP-MuleCreekStatePrison","MULE CREEK STATE PRISON","California","state"
"4303","Mule Creek State Prison","MULE CREEK STATE PRISON","California","state"
"4304","MULE CREEK STATE PRISON MCSP","MULE CREEK STATE PRISON","California","state"
"4305","N.A. Chaderjian Youth Correctional Facility","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","California","state"
"4306","NA Chaderjian Youth Correctional Facility","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","California","state"
"4307","NA Chaderjian Youth Correctional Facility NAC","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","California","state"
"4308","NAC-NA Chaderjian Youth Correctional Facility NAC","NA CHADERJIAN YOUTH CORRECTIONAL FACILITY","California","state"
"4309","NCYCC - Northern California Youth Correctional Center","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","California","state"
"4310","NCYCC-Northern California Youth Correctional Center NCYCC","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","California","state"
"4311","Northern California Youth Correctional Center","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","California","state"
"4312","Northern California Youth Correctional Center NCYCC","NORTHERN CALIFORNIA YOUTH CORRECTIONAL CENTER","California","state"
"4313","NKSP-North Kern State Prison","NORTH KERN STATE PRISON","California","state"
"4314","NKSP-North Kern State Prison","NORTH KERN STATE PRISON","California","state"
"4315","NKSP-NorthKernStatePrison","NORTH KERN STATE PRISON","California","state"
"4316","North Kern State Prison","NORTH KERN STATE PRISON","California","state"
"4317","NORTH KERN STATE PRISON NKSP","NORTH KERN STATE PRISON","California","state"
"4318","OH Close Youth Correctional Facility","OH CLOSE YOUTH CORRECTIONAL FACILITY","California","state"
"4319","OH Close Youth Correctional Facility OH Close","OH CLOSE YOUTH CORRECTIONAL FACILITY","California","state"
"4320","Pleasant Valley State Prison","PLEASANT VALLEY STATE PRISON","California","state"
"4321","PVSP-Pleasant Valley State Prison","PLEASANT VALLEY STATE PRISON","California","state"
"4322","PVSP-Pleasant Valley State Prison","PLEASANT VALLEY STATE PRISON","California","state"
"4323","PVSP-PleasantValleyStatePrison","PLEASANT VALLEY STATE PRISON","California","state"
"4324","PLEASANT VALLEY STATE PRISON PVSP","PLEASANT VALLEY STATE PRISON","California","state"
"4325","Richard A McGee Correctional Training Center - Galt","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","California","state"
"4326","Richard A McGee Correctional Training Center Galt CTC","RICHARD A MCGEE CORRECTIONAL TRAINING CENTER","California","state"
"4327","RJ Donovan Corr Fac Rock Mtn","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4328","RJD-R.J. Donovan Corr. Fac. Rock Mtn.","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4329","RJD-Richard J. Donovan Correctional Facility","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4330","RJD-RJ Donovan Corr Fac Rock Mtn","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4331","RJD-RJ Donovan Corr Fac Rock Mtn","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4332","RJD-RJDonovanCorrFacRockMtn","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4333","RICHARD J DONOVAN CORRECTIONAL FACILITY RJD","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4334","RJ DONOVAN CORR FAC ROCK MTN","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"4335","CA State Prison Sacramento","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4336","SAC-CA State Prison Sacramento","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4337","SAC-CA State Prison, Sacramento","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4338","SAC-CA State Prison Sacramento","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4339","SAC-California State Prison, Sacramento","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4340","SAC-CAStatePrisonSacramento","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4341","CALIFORNIA STATE PRISON SACRAMENTO SAC","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4342","CA STATE PRISON SACRAMENTO","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"4343","SATF-CSP-California Substance Abuse Treatment Facility and State Prison, Corcoran","CALIFORNIA STATE PRISON CORCORAN","California","state"
"4344","SCC-Sierra Conservation Center","SIERRA CONSERVATION CENTER","California","state"
"4345","SCC-Sierra Conservation Center","SIERRA CONSERVATION CENTER","California","state"
"4346","SCC-SierraConservationCenter","SIERRA CONSERVATION CENTER","California","state"
"4347","Sierra Conservation Center","SIERRA CONSERVATION CENTER","California","state"
"4348","SIERRA CONSERVATION CENTER SCC","SIERRA CONSERVATION CENTER","California","state"
"4349","CA State Prison Solano","CALIFORNIA STATE PRISON SOLANO","California","state"
"4350","SOL-CA State Prison Solano","CALIFORNIA STATE PRISON SOLANO","California","state"
"4351","SOL-CA State Prison, Solano","CALIFORNIA STATE PRISON SOLANO","California","state"
"4352","SOL-CA State Prison Solano","CALIFORNIA STATE PRISON SOLANO","California","state"
"4353","SOL-California State Prison, Solano","CALIFORNIA STATE PRISON SOLANO","California","state"
"4354","SOL-CAStatePrisonSolano","CALIFORNIA STATE PRISON SOLANO","California","state"
"4355","CALIFORNIA STATE PRISON SOLANO SOL","CALIFORNIA STATE PRISON SOLANO","California","state"
"4356","CA STATE PRISON SOLANO","CALIFORNIA STATE PRISON SOLANO","California","state"
"4357","CA State Prison San Quentin","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4358","SQ-CA State Prison San Quentin","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4359","SQ-CA State Prison San Quentin","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4360","SQ-CAStatePrisonSanQuentin","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4361","SQ-San Quentin State Prison","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4362","SAN QUENTIN STATE PRISON SQ","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4363","CA STATE PRISON SAN QUENTIN","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"4364","SATF-Substance Abuse Treatment Facility","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"4365","SATF-Substance Abuse Treatment Facility","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"4366","SATF-SubstanceAbuseTreatmentFacility","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"4367","Substance Abuse Treatment Facility","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"4368","SUBSTANCE ABUSE TREATMENT FACILITY SATF","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"4369","Salinas Valley State Prison","SALINAS VALLEY STATE PRISON","California","state"
"4370","SVSP-Salinas Valley State Prison","SALINAS VALLEY STATE PRISON","California","state"
"4371","SVSP-Salinas Valley State Prison","SALINAS VALLEY STATE PRISON","California","state"
"4372","SVSP-SalinasValleyStatePrison","SALINAS VALLEY STATE PRISON","California","state"
"4373","SALINAS VALLEY STATE PRISON SVSP","SALINAS VALLEY STATE PRISON","California","state"
"4374","Valley State Prison","VALLEY STATE PRISON","California","state"
"4375","VSP-Valley State Prison","VALLEY STATE PRISON","California","state"
"4376","VSP-Valley State Prison","VALLEY STATE PRISON","California","state"
"4377","VSP-ValleyStatePrison","VALLEY STATE PRISON","California","state"
"4378","VALLEY STATE PRISON VSP","VALLEY STATE PRISON","California","state"
"4379","-CDCR/CCHCS Worksite Location âLos Angeles County","LOS ANGELES COUNTY WORKSITE LOCATION","California","state"
"4380","CDCR/CCHCS Worksite Location Los Angeles County","LOS ANGELES COUNTY WORKSITE LOCATION","California","state"
"4381","Worksite - Los Angeles County","LOS ANGELES COUNTY WORKSITE LOCATION","California","state"
"4382","CDCR/CCHCS Worksite Location  Riverside County","RIVERSIDE COUNTY WORKSITE LOCATION","California","state"
"4383","CDCR/CCHCS Worksite Location Riverside County","RIVERSIDE COUNTY WORKSITE LOCATION","California","state"
"4384","Worksite - Riverside County","RIVERSIDE COUNTY WORKSITE LOCATION","California","state"
"4385","CDCR/CCHCS Worksite Location Sacramento County","SACRAMENTO COUNTY WORKSITE LOCATION","California","state"
"4386","Worksite  Sacramento County","SACRAMENTO COUNTY WORKSITE LOCATION","California","state"
"4387","Worksite - Sacramento County","SACRAMENTO COUNTY WORKSITE LOCATION","California","state"
"4388","CDCR/CCHCS WORKSITE LOCATIONSACRAMENTO COUNTY","SACRAMENTO COUNTY WORKSITE LOCATION","California","state"
"4389","CDCR/CCHCS Worksite Location San Bernardino County","SAN BERNARDINO COUNTY WORKSITE LOCATION","California","state"
"4390","Worksite  San Bernardino County","SAN BERNARDINO COUNTY WORKSITE LOCATION","California","state"
"4391","Worksite - San Bernardino County","SAN BERNARDINO COUNTY WORKSITE LOCATION","California","state"
"4392","CDCR/CCHCS WORKSITE LOCATIONSAN BERNARDINO COUNTY","SAN BERNARDINO COUNTY WORKSITE LOCATION","California","state"
"4393","Wasco State Prison","WASCO STATE PRISON","California","state"
"4394","WSP-Wasco State Prison","WASCO STATE PRISON","California","state"
"4395","WSP-Wasco State Prison","WASCO STATE PRISON","California","state"
"4396","WSP-WascoStatePrison","WASCO STATE PRISON","California","state"
"4397","WASCO STATE PRISON WSP","WASCO STATE PRISON","California","state"
"4398","Limon Correctional Center","LIMON CORRECTIONAL FACILITY","Colorado","state"
"4399","Skyline Correctional Facility","SKYLINE CORRECTIONAL CENTER","Colorado","state"
"4400","Bridgeport CC","BRIDGEPORT CORRECTIONAL CENTER","Connecticut","state"
"4401","Brooklyn CI","BROOKLYN CORRECTIONAL INSTITUTION","Connecticut","state"
"4402","Carl Robinson CI","CARL ROBINSON CORRECTIONAL INSTITUTION","Connecticut","state"
"4403","Cheshire CI","CHESHIRE CORRECTIONAL INSTITUTION","Connecticut","state"
"4404","Corr-Rad CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","Connecticut","state"
"4405","Corrigan-Radgowsk CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","Connecticut","state"
"4406","Corrigan-Radgowski CC","CORRIGAN RADGOWSKI CORRECTIONAL CENTER","Connecticut","state"
"4407","Garner CI","GARNER CORRECTIONAL INSTITUTION","Connecticut","state"
"4408","Hartford CC","HARTFORD CORRECTIONAL CENTER","Connecticut","state"
"4409","Isolation Unit at Northern CI (might be double counting?)","NORTHERN CORRECTIONAL INSTITUTION","Connecticut","state"
"4411","New Haven CC","NEW HAVEN CORRECTIONAL CENTER","Connecticut","state"
"4412","Northern CI","NORTHERN CORRECTIONAL INSTITUTION","Connecticut","state"
"4413","Osborn CI","OSBORN CORRECTIONAL INSTITUTION","Connecticut","state"
"4414","Willard Cybulski","WILLARD CYBULSKI CORRECTIONAL INSTITUTION","Connecticut","state"
"4415","Willard-Cybulski","WILLARD CYBULSKI CORRECTIONAL INSTITUTION","Connecticut","state"
"4416","Willard-Cybulski CI","WILLARD CYBULSKI CORRECTIONAL INSTITUTION","Connecticut","state"
"4417","York CI","YORK CORRECTIONAL INSTITUTION","Connecticut","state"
"4418","Sussex Violation of Probation Center","SUSSEX COMMUNITY CORRECTIONS CENTER","Delaware","state"
"4419","Aliceville FCI","ALICEVILLE FEDERAL CORRECTIONAL INSTITUTION","Alabama","federal"
"4420","Aliceville FCI","ALICEVILLE FEDERAL CORRECTIONAL INSTITUTION","Alabama","federal"
"4421","Allenwood Medium FCI","ALLENWOOD MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Pennsylvania","federal"
"4422","Allenwood Medium FCI","ALLENWOOD MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Pennsylvania","federal"
"4423","Allenwood USP","ALLENWOOD UNITED STATES PENITENTIARY","Pennsylvania","federal"
"4424","Allenwood USP","ALLENWOOD UNITED STATES PENITENTIARY","Pennsylvania","federal"
"4425","Atlanta USP","ATLANTA UNITED STATES PENITENTIARY","Georgia","federal"
"4426","Atlanta USP","ATLANTA UNITED STATES PENITENTIARY","Georgia","federal"
"4427","Beaumont Low FCI","BEAUMONT LOW FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"4428","Beaumont Low FCI","BEAUMONT LOW FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"4429","Beaumont Medium FCI","BEAUMONT MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"4430","Beaumont Medium FCI","BEAUMONT MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Texas","federal"
"4431","Beaumont USP","BEAUMONT UNITED STATES PENITENTIARY","Texas","federal"
"4432","Beaumont USP","BEAUMONT UNITED STATES PENITENTIARY","Texas","federal"
"4433","Bennettsville FCI","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4434","Bennettsville FCI","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4435","Brooklyn MDC","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4436","Brooklyn MDC","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4437","Butner Low FCI","BUTNER LOW FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4438","Butner Low FCI","BUTNER LOW FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4439","Butner Medium I FCI","BUTNER MEDIUM I FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4440","Butner Medium I FCI","BUTNER MEDIUM I FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4441","Butner Medium II FCI","BUTNER MEDIUM II FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4442","Butner Medium II FCI","BUTNER MEDIUM II FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4443","Canaan USP","CANAAN UNITED STATES PENITENTIARY","Pennsylvania","federal"
"4444","Canaan USP","CANAAN UNITED STATES PENITENTIARY","Pennsylvania","federal"
"4445","Central Office, Washington, DC","CENTRAL OFFICE HEADQUARTERS","DC","federal"
"4446","Central Office, Washington, DC;","CENTRAL OFFICE HEADQUARTERS","DC","federal"
"4447","Central Office, Washington, DC","CENTRAL OFFICE HEADQUARTERS","New Jersey","state"
"4448","Central Office, Washington, DC;","CENTRAL OFFICE HEADQUARTERS","New Jersey","state"
"4449","Coleman I USP","COLEMAN I UNITED STATES PENITENTIARY","Florida","federal"
"4450","Coleman I USP","COLEMAN I UNITED STATES PENITENTIARY","Florida","federal"
"4451","Coleman II USP","COLEMAN II UNITED STATES PENITENTIARY","Florida","federal"
"4452","Coleman II USP","COLEMAN II UNITED STATES PENITENTIARY","Florida","federal"
"4453","Coleman Low FCI","COLEMAN LOW FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"4454","Coleman Low FCI","COLEMAN LOW FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"4455","Coleman Medium FCI","COLEMAN MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"4456","Coleman Medium FCI","COLEMAN MEDIUM FEDERAL CORRECTIONAL INSTITUTION","Florida","federal"
"4457","Cumberland FCI","CUMBERLAND FEDERAL CORRECTIONAL INSTITUTION","Maryland","federal"
"4458","Cumberland FCI","CUMBERLAND FEDERAL CORRECTIONAL INSTITUTION","Maryland","federal"
"4459","D Ray James CI","D RAY JAMES CORRECTIONAL INSTITUTION","Georgia","federal"
"4460","D Ray James CI","D RAY JAMES CORRECTIONAL INSTITUTION","Georgia","federal"
"4461","D. Ray James CI","D RAY JAMES CORRECTIONAL INSTITUTION","Georgia","federal"
"4462","D. Ray James CI","D RAY JAMES CORRECTIONAL INSTITUTION","Georgia","federal"
"4463","Danbury FCI","DANBURY FEDERAL CORRECTIONAL INSTITUTION","Connecticut","federal"
"4464","Danbury FCI","DANBURY FEDERAL CORRECTIONAL INSTITUTION","Connecticut","federal"
"4465","Dublin FCI","DUBLIN FEDERAL CORRECTIONAL INSTITUTION","California","federal"
"4466","Dublin FCI","DUBLIN FEDERAL CORRECTIONAL INSTITUTION","California","federal"
"4467","El Reno FCI","EL RENO FEDERAL CORRECTIONAL INSTITUTION","Oklahoma","federal"
"4468","El Reno FCI","EL RENO FEDERAL CORRECTIONAL INSTITUTION","Oklahoma","federal"
"4469","Elkton FCI","ELKTON FEDERAL CORRECTIONAL INSTITUTION","Ohio","federal"
"4470","Elkton FCI","ELKTON FEDERAL CORRECTIONAL INSTITUTION","Ohio","federal"
"4471","Englewood FCI","ENGLEWOOD FEDERAL CORRECTIONAL INSTITUTION","Colorado","federal"
"4472","Englewood FCI","ENGLEWOOD FEDERAL CORRECTIONAL INSTITUTION","Colorado","federal"
"4473","Estill FCI","ESTILL FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4474","Estill FCI","ESTILL FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4475","Fairton FCI","FAIRTON FEDERAL CORRECTIONAL INSTITUTION","New Jersey","federal"
"4476","Fairton FCI","FAIRTON FEDERAL CORRECTIONAL INSTITUTION","New Jersey","federal"
"4477","FCI Bennettsville","BENNETTSVILLE FEDERAL CORRECTIONAL INSTITUTION","South Carolina","federal"
"4478","FCI Butner Low","BUTNER LOW FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
"4479","FCI butner Medium I","BUTNER MEDIUM I FEDERAL CORRECTIONAL INSTITUTION","North Carolina","federal"
