Count.ID,State,Name,Jurisdiction,hifld_id,Address,City,Zipcode,Latitude,Longitude,County,County.FIPS,TYPE,POPULATION,SECURELVL,CAPACITY,federal_prison_type,Website
1151,Texas,HOLLIDAY,Prison,10000209,295 INTERSTATE HWY 45 N,HUNTSVILLE,77320,30.72762188,-95.58348947,WALKER,48471,STATE,2056,NA,2128,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1152,Texas,HOSPITAL GALVESTON,Prison,10005130,809 HARBORSIDE DRIVE,GALVESTON,77555,29.31244302,-94.77785907,GALVESTON,48167,STATE,169,MAXIMUM,365,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
268,Texas,HOUSTON FDC,Federal Prison,10002872,1200 TEXAS AVE,HOUSTON,77002,NA,NA,HARRIS,48201,FEDERAL,808,MAXIMUM,698,NA,https://www.bop.gov/coronavirus/
1153,Texas,HUGHES,Prison,10000196,3201 FM 929,GATESVILLE,76597,31.48798332,-97.70412735,CORYELL,48099,STATE,2936,MAXIMUM,2984,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1154,Texas,HUNTSVILLE,Prison,10000210,815 12TH ST,HUNTSVILLE,77348,30.72166059,-95.54659217,WALKER,48471,STATE,1356,MAXIMUM,1705,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1155,Texas,HUTCHINS,Prison,10002755,1500 E LANGDON RD,DALLAS,75241,32.66078179,-96.71488715,DALLAS,48113,STATE,1939,MINIMUM,2276,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1565,Texas,JEFFERSON COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1564,Texas,JEFFERSON P COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1156,Texas,JESTER 1,Prison,10002884,1 JESTER RD,RICHMOND,77406,29.63686551,-95.71305268,FORT BEND,48157,STATE,NA,NA,328,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1157,Texas,JESTER 3,Prison,10000234,3 JESTER RD,RICHMOND,77406,29.62263746,-95.70805635,FORT BEND,48157,STATE,1040,MEDIUM,1131,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1158,Texas,JESTER 4,Prison,10002886,4 JESTER RD,RICHMOND,77406,29.6227414,-95.7031381,FORT BEND,48157,STATE,468,NA,550,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1159,Texas,JOHNSON P COUNTY,Jail,10004499,230 DONOVAN HARRISON ROAD,WRIGHTSVILLE,31096,NA,NA,JOHNSON,13167,COUNTY,28,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1160,Texas,JOHNSTON,Prison,10000161,703 AIRPORT RD,WINNSBORO,75494,32.93833146,-95.28339493,WOOD,48499,STATE,600,MINIMUM,612,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1161,Texas,JORDAN,Prison,10000152,1992 HELTON RD,PAMPA,79065,35.56615923,-100.8882408,GRAY,48179,STATE,993,MAXIMUM,1008,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1566,Texas,KARNES COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1567,Texas,KARNES P COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1568,Texas,KAUFMAN COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1162,Texas,KEGANS,Prison,10000231,1200 BAKER ST,HOUSTON,77002,29.7633275,-95.35605784,HARRIS,48201,COUNTY,3559,MAXIMUM,4253,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1830,Texas,KENDALL COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1828,Texas,KLEBERG,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1163,Texas,KYLE,Prison,10000228,23001 IH-35,KYLE,78640,29.97887132,-97.87211945,HAYS,48209,STATE,264,MINIMUM,520,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
273,Texas,LA TUNA FCI,Federal Prison,10000191,8500 DONIPHAN ROAD,ANTHONY,79821,31.98224654,-106.5897528,EL PASO,48141,FEDERAL,645,MINIMUM,520,BOP,https://www.bop.gov/coronavirus/
1164,Texas,LEBLANC,Prison,10002858,3695 FM 3514,BEAUMONT,77705,29.99235,-94.04218,JEFFERSON,48245,STATE,1216,MEDIUM,1224,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1718,Texas,LEIDEL SANCTION CENTER,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1165,Texas,LEWIS,Prison,10000208,777 FM 3497,WOODVILLE,75990,30.79588541,-94.39773346,TYLER,48457,STATE,2084,MAXIMUM,2232,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1166,Texas,LIBERTY P COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1820,Texas,LIMESTONE COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1167,Texas,LINDSAY,Prison,10000157,1620 FM 3344,JACKSBORO,76458,33.24732333,-98.15323525,JACK,48237,STATE,916,CLOSE,1031,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1671,Texas,LINDSEY,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1168,Texas,LOCAL HOSPITAL,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1169,Texas,LOCKHART,Prison,10002876,1400 INDUSTRIAL BLVD,LOCKHART,78644,29.87017746,-97.65257661,CALDWELL,48055,STATE,956,MINIMUM,1000,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1170,Texas,LOPEZ,Prison,10002941,1203 EL CIBOLO RD,EDINBURG,78542,26.4177025,-98.1176597,HIDALGO,48215,STATE,1002,MEDIUM,1100,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1569,Texas,LUBBOCK COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1171,Texas,LUTHER,Prison,10000220,1800 LUTHER DR,NAVASOTA,77868,30.26068595,-96.05869493,GRIMES,48185,STATE,1293,MEDIUM,1316,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1172,Texas,LYCHNER,Prison,10002862,2350 ATASCOCITA ROAD,HUMBLE,77396,29.95748345,-95.22250822,HARRIS,48201,STATE,1756,MEDIUM,2276,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1173,Texas,LYNAUGH,Prison,10000203,1098 S HWY 2037,FORT STOCKTON,79735,30.78928247,-103.0487007,PECOS,48371,STATE,1134,MEDIUM,1416,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1174,Texas,MARLIN,Prison,10002828,2893 STATE HWY 6,MARLIN,76661,31.29440473,-96.8805008,FALLS,48145,STATE,544,MINIMUM,606,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1781,Texas,MATAGORDA COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1782,Texas,MAVERICK COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1783,Texas,MAVERICK P COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1175,Texas,MCCONNELL,Prison,10000248,3001 S EMILY DR,BEEVILLE,78102,28.37227446,-97.71691856,BEE,48025,STATE,2812,MAXIMUM,2900,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1570,Texas,MCLENNAN COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1176,Texas,MICHAEL,Prison,10000186,2664 FM 2054,TENNESSEE COLONY,75886,31.794695,-95.90319339,ANDERSON,48001,STATE,2902,MAXIMUM,3305,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1723,Texas,MID VALLEY HOUSE,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1177,Texas,MIDDLETON,Prison,10000176,13055 FM 3522,ABILENE,79601,32.56202,-99.63165,JONES,48253,STATE,1985,MAXIMUM,2128,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1571,Texas,MILAM COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1178,Texas,MONTFORD,Prison,10002729,8602 PEACH ST,LUBBOCK,79404,33.51548506,-101.7869685,LUBBOCK,48303,STATE,637,NA,1044,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1179,Texas,MONTGOMERY COUNTY,Jail,10001988,1 CRIMINAL JUSTICE DR,CONROE,77301,30.33509629,-95.45191819,MONTGOMERY,48339,COUNTY,904,MAXIMUM,1253,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1180,Texas,MOORE B,Prison,10000183,8500 N FM 3053,OVERTON,75684,32.31730985,-94.96590511,RUSK,48401,STATE,496,MINIMUM,500,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1181,Texas,MOORE C,Prison,10002725,1700 N FM 87,BONHAM,75418,33.59072532,-96.23036195,FANNIN,48147,STATE,1173,MEDIUM,1224,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1182,Texas,MOUNTAIN VIEW,Prison,10000194,2305 RANSOM RD,GATESVILLE,76528,31.48682559,-97.72784142,CORYELL,48099,STATE,529,MAXIMUM,645,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1572,Texas,MT VIEW,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1183,Texas,MURRAY,Prison,10001274,1916 NORTH HWY 36 BYPASS,GATESVILLE,76596,31.47648891,-97.72648269,CORYELL,48099,STATE,1272,MAXIMUM,1341,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1184,Texas,NACOGDOCHES COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1185,Texas,NEAL,Prison,10000154,9601 SPUR 591,AMARILLO,79107,35.24148168,-101.7305376,POTTER,48375,STATE,3591,MAXIMUM,3798,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1186,Texas,NEY,Prison,10000238,114 PRIVATE RD 4303,HONDO,78861,29.3502651,-99.1992587,MEDINA,48325,STATE,396,MEDIUM,576,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1187,Texas,NO LONGER IN CUSTODY,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1784,Texas,NOLAN COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1573,Texas,NUECES COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1188,Texas,PACK,Prison,10002838,2400 WALLACE PACK RD,NAVASOTA,77868,30.32334402,-96.10551122,GRIMES,48185,STATE,1281,MEDIUM,1478,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1189,Texas,PARKER P COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1827,Texas,PECOS,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1190,Texas,PLANE,Prison,10002844,904 FM 686,DAYTON,77535,30.1092665,-94.9346766,LIBERTY,48291,STATE,1957,MAXIMUM,2291,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1191,Texas,POLUNSKY,Prison,10000205,3872 FM 350 S,LIVINGSTON,77351,30.69855642,-95.01474788,POLK,48373,STATE,2956,MAXIMUM,2984,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1192,Texas,POTTER,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1193,Texas,POTTER COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1194,Texas,POWLEDGE,Prison,10000185,1400 FM 3452,PALESTINE,75803,31.73304122,-95.80435636,ANDERSON,48001,STATE,863,MEDIUM,1137,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1195,Texas,RAMSEY,Prison,10000242,1100 FM 655,ROSHARON,77583,29.31044758,-95.53701863,BRAZORIA,48039,STATE,1798,MAXIMUM,1891,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1196,Texas,ROACH,Prison,10000156,15845 FM 164,CHILDRESS,79201,34.43132644,-100.2759239,CHILDRESS,48075,STATE,1379,MEDIUM,1384,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1197,Texas,ROBERTSON,Prison,10000175,12071 FM 3522,ABILENE,79601,32.55635046,-99.63324736,JONES,48253,STATE,2913,MAXIMUM,2984,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
316,Texas,RRC DALLAS TX,Federal Prison,NA,NA,NA,NA,NA,NA,NA,48113,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1198,Texas,RUDD,Prison,10000160,2004 LAMESA HWY,BROWNFIELD,79316,33.15819993,-102.2802195,TERRY,48445,STATE,136,MEDIUM,612,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1785,Texas,SAN AUGUSTINE COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1821,Texas,SAN PATRICIO COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1200,Texas,SAN SABA,Prison,10000199,206 S WALLACE CREEK RD,SAN SABA,76877,31.19971688,-98.76270573,SAN SABA,48411,STATE,554,MEDIUM,606,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1199,Texas,SANCHEZ,Prison,10002802,3901 STATE JAIL RD,EL PASO,79938,31.81495327,-106.2540493,EL PASO,48141,STATE,833,MAXIMUM,1100,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1201,Texas,SAYLE,Prison,10002759,4176 FM 1800,BRECKENRIDGE,76424,32.80086007,-98.8461341,STEPHENS,48429,STATE,169,NA,632,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1202,Texas,SCOTT,Prison,10000245,6999 RETRIEVE,ANGLETON,77515,29.09093506,-95.4825132,BRAZORIA,48039,STATE,1024,MAXIMUM,1130,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
323,Texas,SEAGOVILLE FCI,Federal Prison,10000172,2113 NORTH HWY 175,SEAGOVILLE,75159,32.6552168,-96.56760598,DALLAS,48113,FEDERAL,1829,MINIMUM,1437,BOP,https://www.bop.gov/coronavirus/
1203,Texas,SEGOVIA,Prison,10002940,1201 E EL CIBOLO RD,EDINBURG,78542,26.41737513,-98.1205608,HIDALGO,48215,STATE,1148,MEDIUM,1224,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1204,Texas,SKYVIEW,Prison,10002791,379 FM 2972 WEST,RUSK,75785,31.80817742,-95.16273078,CHEROKEE,48073,STATE,939,MEDIUM,989,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1205,Texas,SMITH,Prison,10002758,1313 COUNTY RD 19,LAMESA,79331,32.72666898,-101.9107456,DAWSON,48115,STATE,1559,MAXIMUM,2234,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1206,Texas,SMITH COUNTY,Jail,10002766,2811 PUBLIC RD,TYLER,75702,32.39010504,-95.32790165,SMITH,48423,COUNTY,400,MEDIUM,432,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
324,Texas,SOUTH CENTRAL RO,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1574,Texas,STARR COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1207,Texas,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1786,Texas,STEPHENS COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1208,Texas,STEVENSON,Prison,10002900,1525 FM 766,CUERO,77954,29.13430147,-97.29765002,DEWITT,48123,STATE,1117,MEDIUM,1384,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1209,Texas,STILES,Prison,10000229,3060 FM 3514,BEAUMONT,77705,29.98843685,-94.05249596,JEFFERSON,48245,STATE,2590,MEDIUM,2981,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1210,Texas,STRINGFELLOW,Prison,10000244,1200 FM 655,ROSHARON,77583,29.28580592,-95.54729982,BRAZORIA,48039,STATE,1094,MAXIMUM,1212,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1211,Texas,TARRANT COUNTY,Jail,10005946,33000 SOLON RD,SOLON,44139,41.38815977,-81.44421699,CUYAHOGA,39035,LOCAL,NA,MAXIMUM,26,TRIBAL_DETENTION_CENTER,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1575,Texas,TAYLOR COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1212,Texas,TELFORD,Prison,10002731,3899 STATE HWY 98,NEW BOSTON,75570,33.42068417,-94.47356067,BOWIE,48037,STATE,2778,MAXIMUM,2872,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1213,Texas,TERRELL,Prison,10000241,1300 FM 655,ROSHARON,77583,29.29922211,-95.53861964,BRAZORIA,48039,STATE,1558,MEDIUM,1603,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
334,Texas,TEXARKANA FCI,Federal Prison,10005113,4001 LEOPARD DR,TEXARKANA,75501,33.3770826,-94.08842458,BOWIE,48037,FEDERAL,874,MINIMUM,745,BOP,https://www.bop.gov/coronavirus/
1214,Texas,TEXAS COMMISSION ON JAIL STANDARDS,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
337,Texas,THE GEO GROUP INC RRC HOUSTON,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1447,Texas,THREE RIVERS FCI,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1215,Texas,TOM GREEN COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1216,Texas,TORRES,Prison,10000237,125 PRIVATE RD 4303,HONDO,78861,29.35189011,-99.19614816,MEDINA,48325,STATE,1360,MEDIUM,1384,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1217,Texas,TRAVIS,Prison,10002842,3614 BILL PRICE RD,DEL VALLE,78617,30.19940069,-97.64734785,TRAVIS,48453,COUNTY,2340,MAXIMUM,2806,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1218,Texas,TRAVIS COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1219,Texas,TULIA,Prison,10000155,4000 HWY 86 W,TULIA,79088,34.53122999,-101.812789,SWISHER,48437,STATE,584,MEDIUM,606,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1220,Texas,VANCE,Prison,10002885,2 JESTER RD,RICHMOND,77406,29.62119249,-95.69269771,FORT BEND,48157,STATE,329,MEDIUM,378,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1576,Texas,VICTORIA COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1646,Texas,VOLUNTEERS OF AMERICA DALLAS TX,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1647,Texas,VOLUNTEERS OF AMERICA FORT WORTH TEXAS,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
356,Texas,VOLUNTEERS OF AMERICA TEXAS INC RRC HUTCHINS,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1221,Texas,WALLACE,Prison,10000180,1675 S FM 3525,COLORADO CITY,79512,32.39929603,-100.880095,MITCHELL,48335,STATE,1121,MEDIUM,1448,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1577,Texas,WASHINGTON COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1222,Texas,WEBB COUNTY,Jail,10002922,902 VICTORIA ST,LAREDO,78040,27.50818812,-99.50609338,WEBB,48479,COUNTY,485,NA,570,TRIBAL_DETENTION_CENTER,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1223,Texas,WEST TEXAS RMF,Prison,10002740,2002 LAMESA HWY,BROWNFIELD,79316,NA,NA,TERRY,48445,STATE,0,NA,275,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1673,Texas,WHARTON COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1224,Texas,WHEELER,Prison,10002713,986 COUNTY RD AA,PLAINVIEW,79072,34.1802992,-101.6462696,HALE,48189,STATE,529,MEDIUM,576,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1674,Texas,WICHITA COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1225,Texas,WILLACY JAIL,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1226,Texas,WILLACY PRISON,Prison,10000252,1695 S BUFFALO DR,RAYMONDVILLE,78580,26.46757561,-97.76579452,WILLACY,48489,STATE,1068,MEDIUM,1069,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1578,Texas,WILLIAMSON COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1227,Texas,WOODMAN,Prison,10000195,1210 CORYELL CITY RD,GATESVILLE,76528,31.45996943,-97.72990918,CORYELL,48099,STATE,6478,MAXIMUM,900,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1228,Texas,WYNNE,Prison,10000211,810 FM 2821 W,HUNTSVILLE,77349,30.7412432,-95.57680678,WALKER,48471,STATE,2591,MAXIMUM,2621,private,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1229,Texas,YOUNG,Prison,10002897,5509 ATTWATER AVE,DICKINSON,77539,29.42768,-94.98141,GALVESTON,48167,STATE,432,MAXIMUM,455,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1675,Texas,ZAPATA COUNTY,Jail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.tdcj.texas.gov/covid-19/mac_dashboard.html
1230,Utah,ATHERTON COMMUNITY TREATMENT CENTER,Prison,NA,2588 W 2365 S,WEST VALLEY CITY,84119,40.7199018,-111.9559385,NA,49035,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1231,Utah,BONNEVILLE COMMUNITY CORRECTIONAL CENTER,Prison,NA,1141 S 2475 W,SALT LAKE CITY,84104,40.744817,-111.954379,NA,49035,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1232,Utah,CENTRAL UTAH CORRECTIONAL FACILITY GUNNISON,Prison,10002617,255 E 300 N ST,GUNNISON,84634,39.16624296,-111.811498,SANPETE,49039,STATE,1700,MAXIMUM,1600,private,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1233,Utah,FORTITUDE TREATMENT CENTER,Prison,NA,1747 S 900 W,SALT LAKE CITY,84104,40.732392,-111.915695,NA,49035,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1632,Utah,GEO CARE SALT LAKE CITY CENTER,Federal Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://www.bop.gov/coronavirus/
1234,Utah,NORTHERN UTAH COMMUNITY CORRECTIONAL CENTER,Prison,NA,2445 WATER TOWER WAY,OGDEN,84401,41.222144,-112.0077493,NA,49057,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1235,Utah,ORANGE STREET COMMUNITY CORRECTIONAL CENTER,Prison,NA,80 ORANGE ST,SALT LAKE CITY,84116,40.7675112,-111.9452923,NA,49035,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
1236,Utah,STATEWIDE,Prison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://corrections.utah.gov/index.php/home/alerts-2/1237-udc-coronavirus-updates
