"","facility_name_raw","facility_name_clean","State","jurisdiction"
"2459","Westville Secure","WESTVILLE CORRECTIONAL FACILITY","Indiana","state"
"2460","EL DORADO - TOTAL","EL DORADO CORRECTIONAL FACILITY","Kansas","state"
"2461","ELLSWORTH - TOTAL","ELLSWORTH CORRECTIONAL FACILITY","Kansas","state"
"2462","HUTCHINSON - TOTAL","HUTCHINSON CORRECTIONAL FACILITY","Kansas","state"
"2463","LANSING - TOTAL","LANSING CORRECTIONAL FACILITY","Kansas","state"
"2464","LARNED MH - TOTAL","LARNED CORRECTIONAL FACILITY","Kansas","state"
"2465","NORTON - TOTAL","NORTON CORRECTIONAL FACILITY","Kansas","state"
"2466","TOPEKA - TOTAL","TOPEKA CORRECTIONAL FACILITY","Kansas","state"
"2467","WICHITA WR - TOTAL","WICHITA WORK RELEASE","Kansas","state"
"2468","WINFIELD - TOTAL","WINFIELD CORRECTIONAL FACILITY","Kansas","state"
"2469","Bell County Forestry Camp","BELL COUNTY FORESTRY CAMP","Kentucky","state"
"2470","Blackburn Corr Complex","BLACKBURN CORRECTIONAL COMPLEX","Kentucky","state"
"2471","Eastern K Y Corr Complex","EASTERN KENTUCKY CORRECTIONAL COMPLEX","Kentucky","state"
"2472","Green River Corr. Complex","GREEN RIVER CORRECTIONAL COMPLEX","Kentucky","state"
"2473","Kentucky State Penitentiary","KENTUCKY STATE PENITENTIARY","Kentucky","state"
"2474","Kentucky State Reformatory","KENTUCKY STATE REFORMATORY","Kentucky","state"
"2475","Lee Adjustment Center","LEE ADJUSTMENT CENTER","Kentucky","state"
"2476","Little Sandy Corr Complex","LITTLE SANDY CORRECTIONAL COMPLEX","Kentucky","state"
"2477","Luther Luckett Corr. Complex","LUTHER LUCKETT CORRECTIONAL COMPLEX","Kentucky","state"
"2478","Northpoint Training Center","NORTHPOINT TRAINING CENTER","Kentucky","state"
"2479","Roederer Correctional Complex","ROEDERER CORRECTIONAL COMPLEX","Kentucky","state"
"2480","KY Corr. Inst. For Women","KENTUCKY CORRECTIONAL INSTITUTION FOR WOMEN","Kentucky","state"
"2481","Southeast State Corr Complex","SOUTHEAST STATE CORRECTIONAL COMPLEX","Kentucky","state"
"2482","Western KY Correctional Complex","WESTERN KENTUCKY CORRECTIONAL COMPLEX","Kentucky","state"
"2483","BOSTON PRE-RELEASE","BOSTON PRERELEASE CENTER","Massachusetts","state"
"2484","MASSACHUSETTS TREATMENT CENTER","MASSACHUSETTS TREATMENT CENTER","Massachusetts","state"
"2485","MCI CEDAR JUNCTION @ WALPOLE","MASSACHUSETTS CORRECTIONAL INSTIUTION CEDAR JUNCTION","Massachusetts","state"
"2486","MCI CONCORD","MASSACHUSETTS CORRECTIONAL INSTITUTION CONCORD","Massachusetts","state"
"2487","MCI FRAMINGHAM","MASSACHUSETTS CORRECTIONAL INSTITUTION FRAMINGHAM","Massachusetts","state"
"2488","MCI SHIRLEY (Minimum)","MASSACHUSETTS CORRECTIONAL INSTITUTION SHIRLEY","Massachusetts","state"
"2489","NCCI GARDNER","NORTH CENTRAL CORRECTIONAL INSTITUTION","Massachusetts","state"
"2490","NCCI GARDNER (Minimum)","NORTH CENTRAL CORRECTIONAL INSTITUTION","Massachusetts","state"
"2491","NECC @ CONCORD","NORTHEASTERN CORRECTIONAL CENTER","Massachusetts","state"
"2492","OCCC (Minimum)","OLD COLONY CORRECTIONAL CENTER","Massachusetts","state"
"2493","OLD COLONY CORRECTIONAL CENTER","OLD COLONY CORRECTIONAL CENTER","Massachusetts","state"
"2494","PONDVILLE CORRECTIONAL CENTER","PONDVILLE CORRECTIONAL CENTER","Massachusetts","state"
"2495","SOUTH MIDDLESEX CORRECTIONAL CENTER","SOUTH MIDDLESEX CORRECTIONAL CENTER","Massachusetts","state"
"2496","SOUZA - BARANOWSKI CORRECTIONAL CENTER","SOUZA BARANOWSKI CORRECTIONAL CENTER","Massachusetts","state"
"2497","STATE HOSPITAL @ BRIDGEWATER","BRIDGEWATER STATE HOSPITAL","Massachusetts","state"
"2498","ADTC","ADULT DIAGNOSTIC AND TREATMENT CENTER","New Jersey","state"
"2499","BSP","BAYSIDE STATE PRISON","New Jersey","state"
"2500","CRAF","CENTRAL RECEPTION AND ASSIGNMENT FACILITY","New Jersey","state"
"2501","EJSP","EAST JERSEY STATE PRISON","New Jersey","state"
"2502","EMCF","EDNA MAHAN CORRECTIONAL FACILITY FOR WOMEN","New Jersey","state"
"2503","GYCF","GARDEN STATE YOUTH CORRECTIONAL FACILITY","New Jersey","state"
"2504","MSCF","MID STATE CORRECTIONAL FACILITY","New Jersey","state"
"2505","NJSP","NEW JERSEY STATE PRISON","New Jersey","state"
"2506","SWSP","SOUTH WOODS STATE PRISON","New Jersey","state"
"2507","BJCC","BILL JOHNSON CORRECTIONAL CENTER","Oklahoma","state"
"2508","Bridgeway HWH","BRIDGEWAY INC HALFWAY HOUSE","Oklahoma","state"
"2509","Carver TC","CARVER TRANSITIONAL CENTER HALFWAY HOUSE","Oklahoma","state"
"2510","Cimarron CF-CoreCivic","CIMARRON CORRECTIONAL FACILITY PRIVATE PRISON","Oklahoma","state"
"2511","CWCCC","CLARA WATERS COMMUNITY CORRECTIONS CENTER","Oklahoma","state"
"2512","Davis CF-CoreCivic","DAVIS CORRECTIONAL FACILITY PRIVATE PRISON","Oklahoma","state"
"2513","DCCC","DICK CONNER CORRECTIONAL CENTER","Oklahoma","state"
"2514","ECCC","ENID COMMUNITY CORRECTIONS CENTER","Oklahoma","state"
"2515","EWCC","EDDIE WARRIOR CORRECTIONAL CENTER","Oklahoma","state"
"2516","HMCC","HOWARD MCLEOD CORRECTIONAL CENTER","Oklahoma","state"
"2517","JBCC","JACKIE BRANNON CORRECTIONAL CENTER","Oklahoma","state"
"2518","JCCC","JAMES CRABTREE CORRECTIONAL CENTER","Oklahoma","state"
"2519","JDCC","JESS DUNN CORRECTIONAL CENTER","Oklahoma","state"
"2520","JEHCC","JIM E HAMILTON CORRECTIONAL CENTER","Oklahoma","state"
"2521","JHCC","JOSEPH HARP CORRECTIONAL CENTER","Oklahoma","state"
"2522","JLCC","JOHN LILLEY CORRECTIONAL CENTER","Oklahoma","state"
"2523","KBCCC","KATE BARNARD CORRECTIONAL CENTER","Oklahoma","state"
"2524","LARC","LEXINGTON ASSESSMENT AND RECEPTION CENTER","Oklahoma","state"
"2525","Lawton CF-GEO","LAWTON CORRECTIONAL FACILITY","Oklahoma","state"
"2526","LCCC","LAWTON COMMUNITY CORRECTIONS CENTER","Oklahoma","state"
"2527","MACC","MACK ALFORD CORRECTIONAL CENTER","Oklahoma","state"
"2528","MBCC","MABEL BASSETT CORRECTIONAL CENTER","Oklahoma","state"
"2529","NEOCC","NORTHEAST OKLAHOMA CORRECTIONAL CENTER","Oklahoma","state"
"2530","NFCC","NORTH FORK CORRECTIONAL CENTER","Oklahoma","state"
"2531","OKC TC","OKC TRANSITIONAL CENTER HALFWAY HOUSE","Oklahoma","state"
"2532","OKCCCC","OKLAHOMA CITY COMMUNITY CORRECTIONS CENTER","Oklahoma","state"
"2533","OSP","OKLAHOMA STATE PENITENTIARY","Oklahoma","state"
"2534","OSR","OKLAHOMA STATE REFORMATORY","Oklahoma","state"
"2535","Tulsa TC","TULSA TRANSITIONAL CENTER HALFWAY HOUSE","Oklahoma","state"
"2536","UCCCC","UNION CITY COMMUNITY CORRECTIONS CENTER","Oklahoma","state"
"2537","WKCC","WILLIAM S KEY CORRECTIONAL CENTER","Oklahoma","state"
"2538","CCCF","COFFEE CREEK CORRECTIONAL FACILITY","Oregon","state"
"2539","CCIC","COFFEE CREEK CORRECTIONAL FACILITY INTAKE","Oregon","state"
"2540","CRCI","COLUMBIA RIVER CORRECTIONAL INSTITUTION","Oregon","state"
"2541","DRCI","DEER RIDGE CORRECTIONAL INSTITUTION","Oregon","state"
"2542","EOCI","EASTERN OREGON CORRECTIONAL INSTITUTION","Oregon","state"
"2543","MCCF","MILL CREEK CORRECTIONAL FACILITY","Oregon","state"
"2544","OSCI","OREGON STATE CORRECTIONAL INSTITUTION","Oregon","state"
"2545","PRCF","POWDER RIVER CORRECTIONAL FACILITY","Oregon","state"
"2546","SCCI","SHUTTER CREEK CORRECTIONAL INSTITUTION","Oregon","state"
"2547","SCI","SANTIAM CORRECTIONAL INSTITUTION","Oregon","state"
"2548","SFFC","SOUTH FORK FOREST CAMP","Oregon","state"
"2549","SRCI","SNAKE RIVER CORRECTIONAL INSTITUTION","Oregon","state"
"2550","SRCM","SNAKE RIVER CORRECTIONAL INSTITUTION","Oregon","state"
"2551","TRCI","TWO RIVERS CORRECTIONAL INSTITUTION","Oregon","state"
"2552","TRCM","TWO RIVERS CORRECTIONAL INSTITUTION","Oregon","state"
"2553","WCCF","WARNER CREEK CORRECTIONAL FACILITY","Oregon","state"
"2554","Broad River Correctional Institution","BROAD RIVER CORRECTIONAL INSTITUTION","South Carolina","state"
"2555","Evans Correctional Institution","EVANS CORRECTIONAL INSTITUTION","South Carolina","state"
"2556","Goodman Correctional Institution*","GOODMAN CORRECTIONAL INSTITUTION","South Carolina","state"
"2557","Kershaw Correctional Institution","KERSHAW CORRECTIONAL INSTITUTION","South Carolina","state"
"2558","Kirkland Correctional Institution","KIRKLAND CORRECTIONAL INSTITUTION","South Carolina","state"
"2559","Kirkland Correctional Institution R&E","KIRKLAND CORRECTIONAL INSTITUTION","South Carolina","state"
"2560","Leath Correctional Institution","LEATH CORRECTIONAL INSTITUTION","South Carolina","state"
"2561","Lee Correctional Institution","LEE CORRECTIONAL INSTITUTION","South Carolina","state"
"2562","Lieber Correctional Institution","LIEBER CORRECTIONAL INSTITUTION","South Carolina","state"
"2563","Livesay Pre-Release Center","LIVESAY CORRECTIONAL INSTITUTION","South Carolina","state"
"2564","MacDougal Correctional Institution","MACDOUGALL CORRECTIONAL INSTITUTION","South Carolina","state"
"2565","MacDougall Correctional Institution","MACDOUGALL CORRECTIONAL INSTITUTION","South Carolina","state"
"2566","Manning Correctional Institution","MANNING CORRECTIONAL INSTITUTION","South Carolina","state"
"2567","McCormick Correctional Institution","MCCORMICK CORRECTIONAL INSTITUTION","South Carolina","state"
"2568","Palmer Pre-Release Center","PALMER PRERELEASE CENTER","South Carolina","state"
"2569","Perry Correctional Institution","PERRY CORRECTIONAL INSTITUTION","South Carolina","state"
"2570","Ridgeland Correctional Institution","RIDGELAND CORRECTIONAL INSTITUTION","South Carolina","state"
"2571","Trenton Correctional Institution","TRENTON CORRECTIONAL INSTITUTION","South Carolina","state"
"2572","Turbeville Correctional Institution","TURBEVILLE CORRECTIONAL INSTITUTION","South Carolina","state"
"2573","Tyger River Correctional Institution","TYGER RIVER CORRECTIONAL INSTITUTION","South Carolina","state"
"2574","Wateree River Correctional Institution","WATEREE RIVER CORRECTIONAL INSTITUTION","South Carolina","state"
"2575","Jameson Prison Annex","JAMESON PRISON ANNEX SIOUX FALLS","South Dakota","state"
"2576","Mike Durfee State Prison","MIKE DURFEE STATE PRISON SPRINGFIELD","South Dakota","state"
"2577","Pierre Community Work Center","PIERRE COMMUNITY WORK CENTER","South Dakota","state"
"2578","Rapid City Community Work Center","RAPID CITY COMMUNITY WORK CENTER","South Dakota","state"
"2579","Sioux Falls Community Work Center","SIOUX FALLS COMMUNITY WORK CENTER","South Dakota","state"
"2580","South Dakota State Penitentiary","SOUTH DAKOTA STATE PENITENTIARY","South Dakota","state"
"2581","South Dakota Womens Prison","SOUTH DAKOTA WOMENS PRISON PIERRE","South Dakota","state"
"2582","Yankton Community Work Center","YANKTON COMMUNITY WORK CENTER","South Dakota","state"
"2583","Black River","BLACK RIVER CORRECTIONAL CENTER","Wisconsin","state"
"2584","Chippewa Valley Corr. Treatment Facility","CHIPPEWA VALLEY CORRECTIONAL TREATMENT FACILITY","Wisconsin","state"
"2585","Columbia","COLUMBIA CORRECTIONAL INSTITUTION","Florida","state"
"2586","Columbia","COLUMBIA CORRECTIONAL INSTITUTION","Wisconsin","state"
"2587","Dodge","DODGE CORRECTIONAL INSTITUTION","Wisconsin","state"
"2588","Drug Abuse Center","DRUG ABUSE CORRECTIONAL CENTER","Wisconsin","state"
"2589","Felmers O. Chaney","FELMERS O CHANEY CORRECTIONAL CENTER","Wisconsin","state"
"2590","Flambeau","FLAMBEAU CORRECTIONAL CENTER","Wisconsin","state"
"2591","Fox Lake","FOX LAKE CORRECTIONAL INSTITUTION","Wisconsin","state"
"2592","Gordon","GORDON CORRECTIONAL CENTER","Wisconsin","state"
"2593","Green Bay","GREEN BAY CORRECTIONAL INSTITUTION","Wisconsin","state"
"2594","Jackson","JACKSON CORRECTIONAL INSTITUTION","Florida","state"
"2595","Jackson","JACKSON CORRECTIONAL INSTITUTION","Wisconsin","state"
"2596","John Burke Correctional Center","JOHN C BURKE CORRECTIONAL CENTER","Wisconsin","state"
"2597","Kenosha","KENOSHA CORRECTIONAL CENTER","Wisconsin","state"
"2598","Kettle Moraine","KETTLE MORAINE CORRECTIONAL INSTITUTION","Wisconsin","state"
"2599","Marshall E. Sherrer","MARSHALL E SHERRER CORRECTIONAL CENTER","Wisconsin","state"
"2600","McNaughton","MCNAUGHTON CORRECTIONAL CENTER","Wisconsin","state"
"2601","New Lisbon","NEW LISBON CORRECTIONAL INSTITUTION","Wisconsin","state"
"2602","Oakhill","OAKHILL CORRECTIONAL INSTITUTION","Wisconsin","state"
"2603","Oregon","OREGON CORRECTIONAL CENTER","Wisconsin","state"
"2604","Oshkosh","OSHKOSH CORRECTIONAL INSTITUTION","Wisconsin","state"
"2605","Prairie du Chien","PRAIRIE DU CHIEN CORRECTIONAL INSTITUTION","Wisconsin","state"
"2606","Racine","RACINE CORRECTIONAL INSTITUTION","Wisconsin","state"
"2607","Racine Youthful Offender Correctional Facility","RACINE YOUTHFUL OFFENDER CORRECTIONAL FACILITY","Wisconsin","state"
"2608","Redgranite","REDGRANITE CORRECTIONAL INSTITUTION","Wisconsin","state"
"2609","Sanger B. Powers","SANGER B POWERS CORRECTIONAL CENTER","Wisconsin","state"
"2610","St. Croix","SAINT CROIX CORRECTIONAL CENTER","Wisconsin","state"
"2611","Stanley","STANLEY CORRECTIONAL INSTITUTION","Wisconsin","state"
"2612","Sturtevant Transitional Facility","STURTEVANT TRANSITIONAL FACILITY","Wisconsin","state"
"2613","Thompson","THOMPSON CORRECTIONAL CENTER","Wisconsin","state"
"2614","Waupun","WAUPUN CORRECTIONAL INSTITUTION","Wisconsin","state"
"2615","Winnebago","WINNEBAGO CORRECTIONAL CENTER","Wisconsin","state"
"2616","WSPF","WISCONSIN SECURE PROGRAM FACILITY","Wisconsin","state"
"2617","Avenal State Prison (ASP)","AVENAL STATE PRISON","California","state"
"2618","Calipatria State Prison (CAL)","CALIPATRIA STATE PRISON","California","state"
"2619","California Correctional Center (CCC)","CALIFORNIA CORRECTIONAL CENTER","California","state"
"2620","California Correctional Institution (CCI)","CALIFORNIA CORRECTIONAL INSTITUTION","California","state"
"2621","Centinela State Prison (CEN)","CENTINELA STATE PRISON","California","state"
"2622","California Health Care Facility - Stockton (CHCF)","CALIFORNIA HEALTH CARE FACILITY","California","state"
"2623","California Institution for Men (CIM)","CALIFORNIA INSTITUTION FOR MEN","California","state"
"2624","California Men's Colony (CMC)","CALIFORNIA MENS COLONY","California","state"
"2625","California Medical Facility (CMF)","CALIFORNIA MEDICAL FACILITY","California","state"
"2626","California State Prison, Corcoran (COR)","CALIFORNIA STATE PRISON CORCORAN","California","state"
"2627","California Rehabilitation Center (CRC)","CALIFORNIA REHABILITATION CENTER","California","state"
"2628","Correctional Training Facility (CTF)","CORRECTIONAL TRAINING FACILITY","California","state"
"2629","Chuckawalla Valley State Prison (CVSP)","CHUCKAWALLA VALLEY STATE PRISON","California","state"
"2630","Deuel Vocational Institution (DVI)","DEUEL VOCATIONAL INSTITUTION","California","state"
"2631","Folsom State Prison (FOL)","FOLSOM STATE PRISON","California","state"
"2632","High Desert State Prison (HDSP)","HIGH DESERT STATE PRISON","California","state"
"2633","Ironwood State Prison (ISP)","IRONWOOD STATE PRISON","California","state"
"2634","Kern Valley State Prison (KVSP)","KERN VALLEY STATE PRISON","California","state"
"2635","California State Prison, Los Angeles County (LAC)","CALIFORNIA STATE PRISON LOS ANGELES","California","state"
"2636","Mule Creek State Prison (MCSP)","MULE CREEK STATE PRISON","California","state"
"2637","North Kern State Prison (NKSP)","NORTH KERN STATE PRISON","California","state"
"2638","Pelican Bay State Prison (PBSP)","PELICAN BAY STATE PRISON","California","state"
"2639","Pleasant Valley State Prison (PVSP)","PLEASANT VALLEY STATE PRISON","California","state"
"2640","RJ Donovan Correctional Facility (RJD)","RJ DONOVAN CORRECTIONAL FACILITY","California","state"
"2641","California State Prison, Sacramento (SAC)","CALIFORNIA STATE PRISON SACRAMENTO","California","state"
"2642","California Substance Abuse Treatment Facility (SATF)","SUBSTANCE ABUSE TREATMENT FACILITY","California","state"
"2643","Sierra Conservation Center (SCC)","SIERRA CONSERVATION CENTER","California","state"
"2644","California State Prison, Solano (SOL)","CALIFORNIA STATE PRISON SOLANO","California","state"
"2645","San Quentin State Prison (SQ)","CALIFORNIA STATE PRISON SAN QUENTIN","California","state"
"2646","Salinas Valley State Prison (SVSP)","SALINAS VALLEY STATE PRISON","California","state"
"2647","Valley State Prison (VSP)","VALLEY STATE PRISON","California","state"
"2648","Wasco State Prison (WSP)","WASCO STATE PRISON","California","state"
"2649","Central California Women's Facility (CCWF)","CENTRAL CALIFORNIA WOMENS FACILITY","California","state"
"2650","California Institution for Women (CIW)","CALIFORNIA INSTITUTION FOR WOMEN","California","state"
"2651","101-APALACHEE WEST UNIT","APALACHEE CORRECTIONAL INSTITUTION","Florida","state"
"2652","102-APALACHEE EAST UNIT","APALACHEE CORRECTIONAL INSTITUTION","Florida","state"
"2653","103-JEFFERSON C.I.","JEFFERSON CORRECTIONAL INSTITUTION","Florida","state"
"2654","104-JACKSON C.I.","JACKSON CORRECTIONAL INSTITUTION","Florida","state"
"2655","104-JACKSON C.I.","JACKSON CORRECTIONAL INSTITUTION","Wisconsin","state"
"2656","105-CALHOUN C.I.","CALHOUN CORRECTIONAL INSTITUTION","Florida","state"
"2657","106-CENTURY C.I.","CENTURY CORRECTIONAL INSTITUTION","Florida","state"
"2658","107-HOLMES C.I.","HOLMES CORRECTIONAL INSTITUTION","Florida","state"
"2659","108-WALTON C.I.","WALTON CORRECTIONAL INSTITUTION","Florida","state"
"2660","109-GULF C.I.","GULF CORRECTIONAL INSTITUTION","Florida","state"
"2661","110-NWFRC MAIN UNIT.","NORTHWEST FLORIDA RECEPTION CENTER","Florida","state"
"2662","111-GADSDEN C.F.","NORTHWEST FLORIDA RECEPTION CENTER","Florida","state"
"2663","112-BAY C.F.","BAY CORRECTIONAL FACILITY","Florida","state"
"2664","113-FRANKLIN C.I.","FRANKLIN CORRECTIONAL INSTITUTION","Florida","state"
"2665","115-OKALOOSA C.I.","OKALOOSA CORRECTIONAL INSTITUTION","Florida","state"
"2666","118-WAKULLA C.I.","WAKULLA CORRECTIONAL INSTITUTION","Florida","state"
"2667","119-SANTA ROSA C.I.","SANTA ROSA CORRECTIONAL INSTITUTION","Florida","state"
"2668","120-LIBERTY C.I.","LIBERTY CORRECTIONAL INSTITUTION","Florida","state"
"2669","122-WAKULLA ANNEX","WAKULLA CORRECTIONAL INSTITUTION","Florida","state"
"2670","124-FRANKLIN CI WORK CMP","FRANKLIN CORRECTIONAL INSTITUTION","Florida","state"
"2671","125-NWFRC ANNEX.","NORTHWEST FLORIDA RECEPTION CENTER","Florida","state"
"2672","127-SANTA ROSA WORK CMP","SANTA ROSA CORRECTIONAL INSTITUTION","Florida","state"
"2673","135-SANTA ROSA ANNEX","SANTA ROSA CORRECTIONAL INSTITUTION","Florida","state"
"2674","142-LIBERTY SOUTH UNIT","LIBERTY CORRECTIONAL INSTITUTION","Florida","state"
"2675","144-GADSDEN RE-ENTRY CTR","GADSDEN REENTRY CENTER","Florida","state"
"2676","159-GRACEVILLE C.F.","GRACEVILLE CORRECTIONAL FACILITY","Florida","state"
"2677","160-GRACEVILLE WORK CAMP","GRACEVILLE CORRECTIONAL FACILITY","Florida","state"
"2678","161-OKALOOSA WORK CAMP","OKALOOSA CORRECTIONAL INSTITUTION","Florida","state"
"2679","162-HOLMES WORK CAMP","HOLMES CORRECTIONAL INSTITUTION","Florida","state"
"2680","165-CALHOUN WORK CAMP","CALHOUN CORRECTIONAL INSTITUTION","Florida","state"
"2681","166-JACKSON WORK CAMP","JACKSON CORRECTIONAL INSTITUTION","Florida","state"
"2682","166-JACKSON WORK CAMP","JACKSON CORRECTIONAL INSTITUTION","Wisconsin","state"
"2683","167-CENTURY WORK CAMP","CENTURY CORRECTIONAL INSTITUTION","Florida","state"
"2684","170-GULF FORESTRY CAMP","GULF CORRECTIONAL INSTITUTION","Florida","state"
"2685","172-WALTON WORK CAMP","WALTON CORRECTIONAL INSTITUTION","Florida","state"
"2686","173-WAKULLA WORK CAMP","WAKULLA CORRECTIONAL INSTITUTION","Florida","state"
"2687","185-BLACKWATER C.F.","BLACKWATER CORRECTIONAL FACILITY","Florida","state"
"2688","201-COLUMBIA C.I.","COLUMBIA CORRECTIONAL INSTITUTION","Florida","state"
"2689","201-COLUMBIA C.I.","COLUMBIA CORRECTIONAL INSTITUTION","Wisconsin","state"
"2690","205-FLORIDA STATE PRISON","FLORIDA STATE PRISON","Florida","state"
"2691","206-FSP WEST UNIT","FLORIDA STATE PRISON","Florida","state"
"2692","208-R.M.C.- WEST UNIT","RECEPTION MEDICAL CENTER","Florida","state"
"2693","209-R.M.C.- MAIN UNIT","RECEPTION MEDICAL CENTER","Florida","state"
"2694","210-NEW RIVER CI","NEW RIVER CORRECTIONAL INSTITUTION","Florida","state"
"2695","211-CROSS CITY C.I.","CROSS CITY CORRECTIONAL INSTITUTION","Florida","state"
"2696","213-UNION C.I.","UNION CORRECTIONAL INSTITUTION","Florida","state"
"2697","214-PUTNAM C.I.","PUTNAM CORRECTIONAL INSTITUTION","Florida","state"
"2698","215-HAMILTON C.I.","HAMILTON CORRECTIONAL INSTITUTION","Florida","state"
"2699","216-MADISON C.I.","MADISON CORRECTIONAL INSTITUTION","Florida","state"
"2700","216-MADISON C.I.","MADISON CORRECTIONAL INSTITUTION","Ohio","state"
"2701","218-TAYLOR C.I.","TAYLOR CORRECTIONAL INSTITUTION","Florida","state"
"2702","219-LAKE CITY C.F.","LAKE CITY CORRECTIONAL FACILITY","Florida","state"
"2703","221-R.M.C WORK CAMP","RECEPTION MEDICAL CENTER","Florida","state"
"2704","223-MAYO C.I. ANNEX","MAYO ANNEX","Florida","state"
"2705","224-TAYLOR ANNEX","TAYLOR CORRECTIONAL INSTITUTION","Florida","state"
"2706","230-SUWANNEE C.I","SUWANNEE CORRECTIONAL INSTITUTION","Florida","state"
"2707","231-SUWANNEE C.I. ANNEX","SUWANNEE CORRECTIONAL INSTITUTION","Florida","state"
"2708","232-SUWANNEE WORK CAMP","SUWANNEE CORRECTIONAL INSTITUTION","Florida","state"
"2709","250-HAMILTON ANNEX","HAMILTON CORRECTIONAL INSTITUTION","Florida","state"
"2710","251-COLUMBIA ANNEX","COLUMBIA CORRECTIONAL INSTITUTION","Florida","state"
"2711","251-COLUMBIA ANNEX","COLUMBIA CORRECTIONAL INSTITUTION","Wisconsin","state"
"2712","255-LAWTEY C.I.","LAWTEY CORRECTIONAL INSTITUTION","Florida","state"
"2713","261-BAKER WORK CAMP","BAKER CORRECTIONAL INSTITUTION","Florida","state"
"2714","262-CROSS CITY WORK CAMP","CROSS CITY CORRECTIONAL INSTITUTION","Florida","state"
"2715","263-HAMILTON WORK CAMP","HAMILTON CORRECTIONAL INSTITUTION","Florida","state"
"2716","264-COLUMBIA WORK CAMP","CALHOUN CORRECTIONAL INSTITUTION","Florida","state"
"2717","268-NEW RIVER WORK CAMP","NEW RIVER CORRECTIONAL INSTITUTION","Florida","state"
"2718","269-CROSS CITY EAST UNIT","CROSS CITY CORRECTIONAL INSTITUTION","Florida","state"
"2719","275-BAKER RE-ENTRY CENTR","BAKER CORRECTIONAL INSTITUTION","Florida","state"
"2720","279-BAKER C.I.","BAKER CORRECTIONAL INSTITUTION","Florida","state"
"2721","280-LANCASTER W.C.","LANCASTER CORRECTIONAL INSTITUTION","Florida","state"
"2722","281-LANCASTER C.I.","LANCASTER CORRECTIONAL INSTITUTION","Florida","state"
"2723","282-TOMOKA C.I.","TOMOKA CORRECTIONAL INSTITUTION","Florida","state"
"2724","284-TOMOKA WORK CAMP","TOMOKA CORRECTIONAL INSTITUTION","Florida","state"
"2725","289-MADISON WORK CAMP","MADISON CORRECTIONAL INSTITUTION","Florida","state"
"2726","289-MADISON WORK CAMP","MADISON CORRECTIONAL INSTITUTION","Ohio","state"
